GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
CCDC92	1	976.623212631344	NA	NA	709.789781378766	NA	1	NA
CCDC93	NA	598.289839623328	NA	NA	801.784198266697	NA	NA	NA
CCDC94	0	887.460441587914	NA	NA	368.893013520204	0	28725.8774546333	0
CCDC96	NA	460.481281539063	275.926980266976	NA	119.661888160672	0	0	0
CCDC97	NA	635.496628669635	NA	NA	612.997614742438	NA	1	NA
CCER1	NA	72.0715110859877	0	NA	NA	NA	NA	0
CCHCR1	NA	1	1	NA	504.817224573022	NA	NA	NA
CCIN	0	NA	0	0	24.2834253825115	436.357745131709	2123.26314672383	0
CCK	0	0	0	0	38.3816464020435	0	NA	0
CCKAR	NA	127.089633148926	153.577500982022	NA	NA	1208.34584461676	NA	0
CCKBR	NA	NA	244.107690777636	NA	105.698361979838	419.251490922552	0	0
CCL1	NA	NA	NA	55.1061815044843	NA	NA	NA	0
CCL11	NA	0	NA	0	51.7686541579561	NA	NA	0
CCL13	0	NA	9717.51530106481	NA	NA	NA	NA	NA
CCL16	0	NA	NA	NA	NA	1078.24932745843	0	0
CCL17	NA	NA	NA	NA	157.43079952726	NA	0	0
CCL18	NA	NA	39002.7900038958	NA	NA	NA	NA	NA
CCL19	NA	1842.7201431259	1	1	1776.22868284171	1	NA	NA
CCL2	0	NA	NA	5606.55283340178	NA	NA	NA	0
CCL20	0	NA	NA	1636.37048346861	NA	NA	NA	0
CCL21	0	NA	NA	NA	2330.3989887274	26828.4337445308	NA	NA
CCL22	0	NA	NA	NA	612.829239646515	NA	NA	0
CCL23	0	NA	0	NA	NA	0	NA	NA
CCL24	0	NA	67.5982990513211	117.302879143671	21.6396479409961	NA	NA	0
CCL25	0	NA	132.770066050696	93.014889191748	NA	NA	0	0
CCL26	NA	55.6808264299087	226.061707452212	NA	98.2880843187109	NA	NA	NA
CCL27	NA	NA	0	NA	NA	NA	NA	NA
CCL28	0	NA	1083.00861470798	NA	299.526603869726	0	0	0
CCL4	0	NA	0	NA	293.017335041164	NA	0	0
CCL5	NA	NA	NA	NA	271.234247495567	NA	NA	NA
CCL7	NA	NA	NA	NA	NA	NA	0	0
CCL8	0	NA	NA	NA	NA	0	0	NA
CCM2	0	NA	NA	0	691.429235385733	NA	NA	NA
CCM2L	NA	494.218458494275	NA	NA	375.7856167964	1	NA	1
CCNA1	NA	NA	NA	0	68.5147602971295	0	4445.3825857227	NA
CCNA2	1	NA	1	1	520.976238860497	NA	1	NA
CCNB1	0	NA	NA	NA	583.977465612793	3608.87732987907	NA	NA
CCNB1IP1	NA	NA	3974.62767996236	6845.51134242991	2162.51164011623	0	53609.416395542	NA
CCNB2	NA	762.69655611831	NA	NA	507.110636142619	1	1	NA
CCNB3	0	NA	NA	NA	NA	NA	0	0
CCNC	0	NA	9502.74764351549	10790.4942845441	3756.60164683726	NA	NA	0
CCND1	0	NA	8865.39644814251	NA	4168.46437002309	NA	0	0
CCND2	0	NA	NA	NA	NA	72960.0447828284	NA	0
CCND3	NA	NA	NA	NA	1541.20727492068	NA	NA	NA
CCNDBP1	0	NA	NA	NA	3763.07603954609	NA	NA	NA
CCNE1	NA	NA	NA	NA	282.404316417488	NA	NA	0
CCNE2	NA	NA	2555.32127658502	NA	NA	0	0	NA
CCNF	NA	NA	0	NA	403.587356763028	NA	0	0
CCNG1	NA	2310.45367387586	2056.0476501738	1	2719.95302872001	1	NA	NA
CCNG2	0	7269.45863463263	7882.17300587875	NA	2950.18017331297	NA	NA	0
CCNH	NA	NA	2029.07939388958	NA	1158.76662441026	NA	NA	0
CCNI	1	6515.86470730202	1	1	10554.4801532901	NA	NA	NA
CCNJ	NA	250.541902619184	1	594.718925760077	321.927717292199	1	1	NA
CCNJL	NA	NA	NA	NA	NA	0	NA	0
CCNK	0	1721.23073030217	NA	NA	1348.52509820989	15315.5787327033	NA	NA
CCNL1	NA	3125.54205843172	NA	NA	1900.81126935399	NA	NA	0
CCNL2	NA	4398.65191131385	1	NA	4859.16139145124	1	1	NA
CCNO	0	167.963186790125	NA	NA	133.931902402974	NA	NA	NA
CCNT1	0	NA	NA	NA	1872.34209305691	NA	NA	NA
CCNT2	0	NA	NA	NA	1397.1364048814	NA	NA	0
CCNT2.AS1	NA	NA	NA	113.998896805199	NA	NA	NA	0
CCNY	NA	NA	1	NA	2931.62545578105	NA	NA	1
CCNYL1	NA	659.083038793722	810.20172693541	1	603.163874741605	NA	NA	NA
CCNYL2	0	NA	NA	NA	15.3649502910441	NA	690.715664971475	NA
CCP110	NA	NA	NA	NA	970.33844957921	NA	NA	NA
CCPG1	0	NA	767.10701319263	NA	216.115851786319	NA	NA	0
CCR1	1	512.735664350512	NA	NA	410.456283621447	NA	NA	NA
CCR10	NA	NA	NA	NA	99.3268815189894	NA	NA	0
CCR2	1	733.004961256245	1	NA	409.825037530311	1	NA	NA
CCR3	0	NA	NA	0	52.262745622626	0	0	0
CCR4	NA	NA	133.442362532612	0	13.5318057953556	NA	NA	NA
CCR5	NA	270.112686792785	721.024866125944	1	422.001930537392	NA	1	NA
CCR6	0	NA	NA	NA	273.524050806555	NA	NA	0
CCR7	0	NA	791.012709585077	NA	276.921367187807	NA	NA	0
CCR8	NA	204.240698927421	0	NA	NA	1324.40046033712	NA	NA
CCR9	0	NA	NA	NA	74.544376026816	681.535679877171	NA	NA
CCRL2	NA	NA	0	0	72.7273572436152	NA	0	0
CCRN4L	0	NA	NA	0	107.606474750478	0	NA	0
CCS	NA	NA	2781.49433055648	2700.59155773858	512.662800472756	6485.20323926503	NA	NA
CCSAP	1	3404.47183958791	NA	NA	2795.0592740002	NA	NA	NA
CCSER1	NA	0	238.599643363306	331.460176850541	NA	832.735986752043	3364.02059910014	0
CCSER2	0	NA	NA	NA	1637.10198787826	15357.8242856165	0	0
CCT2	1	5735.52190508834	8399.28769528485	1	4342.2872720299	NA	1	NA
CCT4	1	6249.33168981204	1	1	6502.50265733654	1	NA	NA
CCT5	0	3701.38376716065	NA	15949.4803954424	NA	0	NA	NA
CCT6A	NA	NA	NA	NA	2380.09421719863	NA	0	NA
CCT6B	0	NA	NA	0	318.149473980378	2950.89894965554	NA	NA
CCT7	1	NA	NA	NA	3168.73549816965	NA	NA	NA
CCT8	NA	6142.73692484939	1	1	6212.85183501639	NA	NA	1
CCT8L2	NA	NA	NA	NA	NA	NA	0	0
CCZ1	NA	NA	NA	329.550085423226	151.332987276348	0	NA	0
CCZ1B	0	NA	NA	NA	453.536669436301	NA	NA	0
CD101	NA	200.961696842592	0	0	NA	NA	NA	0
CD109	NA	NA	NA	NA	5064.8873924347	60001.0996231001	255852.774387048	NA
CD14	NA	3576.65565614715	NA	0	NA	NA	NA	NA
CD151	0	NA	NA	NA	851.647398255532	0	52613.8870520839	0
CD160	NA	100.08252198353	90.6232206314851	NA	NA	NA	NA	0
CD163	0	NA	7359.70665092786	0	1948.05046701798	NA	NA	0
CD163L1	NA	604.467398004969	1	1	310.445165038801	NA	NA	1
CD164	NA	11057.4385688647	NA	NA	8447.20804768285	1	1	1
CD177	NA	119.778193123732	NA	270.915529366329	72.7624939805246	626.911744443809	0	NA
CD180	NA	NA	NA	0	NA	NA	NA	0
CD19	0	NA	NA	316.754181732926	NA	1945.68944704622	0	NA
CD1A	0	NA	13645.0731429011	NA	3232.41259592752	0	0	0
CD1B	NA	NA	NA	NA	401.068290690037	0	0	NA
CD1C	NA	NA	5480.00768724932	11663.158989536	1978.87097584162	NA	NA	0
CD1D	NA	NA	118.342824982499	NA	26.5520524708011	NA	0	NA
CD1E	NA	NA	NA	NA	NA	NA	NA	NA
CD2	0	1526.76756853079	NA	NA	NA	NA	NA	0
CD200	1	464.929805973889	NA	1	430.265934392666	NA	NA	NA
CD200R1	0	NA	NA	783.916576859519	251.711100558464	NA	14411.1276404612	0
CD207	NA	NA	NA	NA	NA	NA	NA	NA
CD209	0	1793.84026913914	NA	2121.10175829102	389.255278303849	2111.76092783968	NA	0
CD22	1	143.375597405151	NA	NA	124.201039490841	1	NA	NA
CD226	NA	93.1617462459373	NA	112.525812074238	48.0146595985273	0	NA	0
CD24	NA	NA	NA	NA	8651.62679272505	NA	NA	NA
CD244	0	NA	326.639085928459	NA	68.7894293487112	0	NA	NA
CD247	1	247.381871627704	NA	NA	205.250405581774	1	1	NA
CD248	1	1	NA	NA	3170.28683157014	NA	1	1
CD27	0	NA	1490.13040015669	NA	NA	NA	NA	NA
CD274	0	285.144450703188	848.048892527723	NA	159.472312113981	796.758305336806	NA	0
CD276	NA	NA	NA	NA	NA	0	98241.2128539845	NA
CD28	0	152.674239844414	NA	NA	105.810375747942	NA	NA	0
CD2AP	NA	2815.96389112771	4690.07618963199	NA	1393.68476121568	NA	NA	NA
CD2BP2	0	1896.96843016337	3754.2329117256	NA	NA	NA	0	NA
CD300A	1	NA	NA	NA	317.364417561726	NA	NA	NA
CD300C	NA	131.046792363081	1	1	103.249235068607	NA	1	1
CD300LB	NA	NA	NA	0	187.219827678811	NA	NA	0
CD300LF	NA	NA	NA	NA	NA	NA	NA	0
CD300LG	NA	NA	NA	0	NA	NA	41279.5343418643	NA
CD320	1	318.500382589532	1	1	200.035003002496	1	NA	1
CD33	0	219.86286087059	0	518.829515387393	NA	NA	0	0
CD34	NA	3117.8867914233	NA	NA	NA	NA	NA	NA
CD36	0	2756.44751398976	NA	NA	1126.28603380592	NA	NA	NA
CD37	NA	NA	NA	NA	493.196254363213	NA	NA	0
CD38	0	0	439.693956012596	0	26.6962475315051	1356.11923712205	NA	NA
CD3D	0	871.721220228097	NA	NA	565.941184119087	8848.28466395847	86736.6605053002	NA
CD3E	0	NA	NA	1568.92433779254	NA	3829.44975116495	NA	0
CD3EAP	NA	1	1	1	434.725082637405	1	NA	NA
CD3G	NA	178.973347482184	NA	512.896469477027	NA	NA	0	NA
CD4	NA	1	1	NA	1010.81653266417	1	NA	1
CD40	1	NA	NA	NA	900.718143122687	NA	1	NA
CD40LG	NA	NA	NA	0	137.428795014077	NA	NA	0
CD44	1	19109.603301442	16808.6148758587	19876.1153364486	16993.1838300717	1	NA	NA
CD46	NA	NA	NA	NA	5442.68906294161	NA	NA	0
CD47	NA	NA	10486.9243007512	NA	3775.87932412681	NA	NA	NA
CD48	1	767.777644207823	NA	1	695.472290701181	1	1	1
CD5	NA	238.137573838348	NA	NA	82.3510423949432	NA	NA	0
CD52	NA	2487.03812814463	NA	NA	NA	21486.278209794	0	NA
CD53	NA	NA	6915.54756831628	NA	NA	NA	NA	0
CD55	0	0	NA	24102.3518240067	8920.43031849785	NA	591033.299001654	NA
CD58	1	2218.780812851	1	1	1675.1609297067	NA	1	NA
CD59	1	NA	NA	NA	7454.69349586101	NA	1	1
CD5L	0	NA	NA	0	NA	NA	0	0
CD6	0	NA	NA	NA	290.792145838798	0	0	0
CD63	0	NA	NA	NA	17422.165751551	NA	NA	NA
CD69	NA	NA	NA	2769.27772851781	574.434220020868	NA	NA	NA
CD7	NA	NA	NA	NA	NA	NA	0	NA
CD70	NA	NA	NA	4038.72019065446	NA	NA	0	NA
CD72	0	NA	403.96538079476	281.915015618782	NA	0	NA	0
CD74	0	22808.9568347843	NA	NA	8417.30384969432	0	NA	NA
CD79A	1	203.900537132808	NA	1	180.860547058947	NA	NA	NA
CD79B	0	NA	NA	NA	257.415710032243	1186.31158006035	NA	0
CD80	0	NA	0	506.49161239111	NA	NA	NA	NA
CD81	0	NA	NA	33579.6817710434	15349.7728824093	177321.590294754	NA	NA
CD81.AS1	NA	NA	NA	NA	NA	0	NA	0
CD82	NA	1167.01869048811	NA	NA	760.33281581992	1	NA	NA
CD83	1	NA	NA	NA	1128.34497796966	NA	NA	1
CD84	0	738.26037889377	1842.56976911107	885.461962396709	616.510764245191	4572.62668934774	NA	NA
CD86	NA	NA	NA	NA	318.515589497701	NA	NA	NA
CD8A	0	363.775630972873	NA	765.951876441942	NA	2196.21934171229	0	0
CD8B	0	10.624956783533	2.18209458704094	0	NA	0	0	NA
CD9	0	18814.4058771456	NA	NA	11985.9655877328	NA	NA	NA
CD93	0	NA	NA	12308.3355681993	1891.40838917449	NA	NA	0
CD96	0	NA	NA	252.850200334244	52.0004807523682	NA	0	NA
CD97	NA	NA	NA	NA	NA	NA	NA	NA
CD99	NA	18031.8514386669	0	NA	12689.7511543573	NA	NA	NA
CD99L2	0	NA	0	NA	884.4021384225	0	NA	NA
CD99P1	0	1011.74521256105	NA	NA	NA	3240.03796604069	0	NA
CDA	NA	954.363344251452	NA	4912.03695955672	NA	NA	NA	0
CDADC1	NA	440.50948467115	1	NA	581.067652534246	1	NA	1
CDAN1	NA	NA	1473.69894190578	NA	584.313526708578	NA	NA	0
CDC123	NA	4297.59274366881	NA	NA	NA	NA	NA	0
CDC14A	0	NA	NA	467.819370546987	202.384472698429	0	0	0
CDC14B	NA	1	1	NA	876.702289069364	1	NA	1
CDC14C	0	0	0	NA	6.82259353174965	135.42817329248	0	NA
CDC16	NA	5170.20852124838	NA	NA	2192.27018113777	NA	NA	NA
CDC20	0	873.559534528617	931.353676085751	0	286.168954741806	0	0	NA
CDC20B	0	NA	0	112.573450842866	80.4639167895727	NA	NA	0
CDC23	NA	NA	NA	1938.64105794669	1526.62607121025	11860.4772819735	NA	NA
CDC25A	NA	NA	0	0	30.3948833139097	321.681693385759	NA	NA
CDC25B	NA	NA	NA	NA	1668.25241874335	NA	1	NA
CDC25C	NA	NA	NA	NA	142.024991886235	NA	NA	0
CDC26	NA	2199.25268379478	NA	5091.13723050912	1231.77732799058	NA	NA	0
CDC27	NA	1063.52761610748	NA	1	1306.13377657403	NA	1	1
CDC34	0	NA	4015.97311412173	NA	1605.06065333478	0	88236.0825680398	NA
CDC37	NA	5186.12639500372	NA	NA	NA	NA	NA	0
CDC37L1	0	760.257504095231	2119.58039853025	NA	300.707671914859	NA	NA	NA
CDC40	1	NA	NA	NA	1829.25490728005	1	NA	NA
CDC42	1	NA	1	1	5604.7526650668	NA	1	1
CDC42.IT1	0	336.200538332944	1260.8090229016	488.38581621352	221.862807427104	NA	NA	0
CDC42BPA	0	632.761560561227	NA	2207.31667860447	667.366518710161	NA	NA	0
CDC42BPB	NA	NA	1830.64274451904	2152.18495124746	NA	NA	NA	NA
CDC42BPG	NA	NA	0	NA	NA	NA	NA	0
CDC42EP1	NA	486.482009543551	NA	NA	426.107804358166	0	NA	0
CDC42EP2	0	NA	NA	NA	NA	NA	NA	0
CDC42EP3	NA	1	NA	NA	981.470715438486	1	1	NA
CDC42EP4	0	0	0	NA	2238.39256223839	NA	0	NA
CDC42EP5	NA	NA	NA	NA	NA	NA	0	0
CDC42SE1	0	NA	NA	0	4245.90312478235	NA	NA	0
CDC42SE2	NA	NA	NA	NA	4024.6117005936	NA	1	NA
CDC45	0	NA	NA	NA	NA	NA	NA	NA
CDC5L	0	NA	NA	NA	966.492961214464	NA	NA	NA
CDC6	1	1	NA	NA	128.313370433029	1	1	1
CDC7	NA	849.588135103904	1122.82048484427	NA	NA	NA	NA	NA
CDC73	0	690.683197131833	1147.48367412843	NA	419.340887244968	NA	NA	NA
CDCA2	0	NA	456.59451145323	NA	NA	NA	NA	0
CDCA3	NA	781.639923286669	NA	NA	397.431385112338	0	0	NA
CDCA4	1	NA	NA	1	1450.6251989883	NA	1	NA
CDCA5	0	NA	NA	NA	297.866916944167	NA	NA	NA
CDCA7	NA	1	NA	NA	1669.15701275737	1	NA	1
CDCA7L	1	995.026302946868	NA	1	1527.40759384476	1	NA	NA
CDCA8	0	253.805440527425	NA	NA	267.146984734299	NA	NA	NA
CDCP1	0	0	NA	NA	1326.71936006002	0	97713.0887538078	NA
CDH1	0	12564.5141679158	0	NA	8948.30616252017	NA	NA	NA
CDH10	0	NA	0	NA	146.463019264746	NA	NA	0
CDH11	0	NA	0	NA	1008.76684300171	NA	NA	NA
CDH12	0	NA	0	NA	NA	NA	NA	0
CDH13	0	1115.57306443908	NA	NA	635.838352113998	3869.1984774568	NA	NA
CDH15	0	NA	NA	0	43.7946275186523	0	3512.0679724658	0
CDH16	0	16.3127285713438	0	NA	NA	0	0	NA
CDH17	0	NA	NA	99.7180292615272	NA	0	3711.21587944516	0
CDH18	0	NA	0	NA	8.28714583020205	59.8576463403719	NA	NA
CDH19	NA	NA	NA	0	NA	3674.40762157019	0	NA
CDH2	NA	NA	NA	NA	66.8003727540369	NA	NA	NA
CDH20	0	22.9362814102905	0	0	NA	26.6267441223958	NA	0
CDH22	0	301.346355585581	264.037564048702	349.149882981312	185.139004010441	1694.82458178743	NA	NA
CDH24	0	NA	402.254934554279	NA	NA	NA	NA	NA
CDH26	NA	NA	210.700343106194	245.901099046761	55.9642842930015	0	NA	0
CDH3	0	NA	0	NA	1646.67599354335	NA	0	0
CDH4	NA	215.967401660357	568.996168560015	NA	NA	0	0	NA
CDH5	1	937.071423254165	NA	1	568.934448988862	NA	NA	NA
CDH6	0	NA	NA	NA	82.7707397502041	0	NA	NA
CDH7	0	NA	NA	36.4513784273642	NA	0	0	0
CDH8	0	NA	568.971351197141	NA	NA	NA	NA	NA
CDH9	NA	NA	0	NA	NA	NA	NA	0
CDHR1	NA	NA	NA	0	3839.05944288402	43208.8093551432	0	NA
CDHR2	NA	NA	NA	0	186.830839358457	2954.44891267283	NA	0
CDHR3	0	NA	NA	NA	141.684060860717	NA	NA	NA
CDHR5	NA	NA	NA	33.2844120748985	9.88725488121532	179.105488927588	NA	0
CDIP1	NA	NA	NA	2641.37320667232	NA	NA	66826.337203137	0
CDIPT	0	NA	NA	NA	8149.09562787021	NA	NA	0
CDIPT.AS1	0	0	NA	0	46.1325706080472	0	NA	0
CDK1	NA	NA	NA	NA	920.370035461181	5980.40496581549	0	0
CDK10	1	341.434562646444	NA	1	427.561712197912	NA	NA	NA
CDK12	NA	526.350220885316	767.939766983914	877.609987821419	653.511904567065	1	1	NA
CDK13	0	NA	NA	NA	9319.43153979125	113014.123033436	NA	0
CDK14	NA	NA	NA	NA	534.772337316443	NA	NA	NA
CDK15	0	230.404498948793	NA	592.222357967155	105.829543699301	NA	NA	0
CDK16	0	NA	NA	3898.80177054726	NA	NA	NA	NA
CDK17	0	1634.87650694969	NA	NA	1436.83730658718	NA	NA	0
CDK18	NA	NA	0	NA	NA	NA	NA	0
CDK19	1	1183.54938824728	1	1	1633.47555191641	NA	NA	1
CDK2	0	NA	NA	NA	1198.99423649916	NA	NA	0
CDK20	NA	460.740742053559	676.544921888665	NA	133.6332126132	NA	NA	0
CDK2AP1	NA	7695.32232820243	NA	36457.2009512998	5826.73069427671	NA	NA	NA
CDK2AP2	1	555.232600747765	NA	1	510.21003495305	1	NA	NA
CDK4	1	1843.85229491512	1	1	3151.53604707337	1	NA	1
CDK5	0	NA	2561.64192327559	NA	NA	NA	NA	NA
CDK5R1	NA	NA	414.57622310583	NA	224.248921978271	NA	10284.4192282041	0
CDK5R2	NA	NA	465.630928683177	NA	NA	934.176340773621	NA	0
CDK5RAP1	NA	NA	2152.55229212273	NA	792.440260545506	NA	0	NA
CDK5RAP2	0	855.240045131118	NA	2032.14579769039	765.086018453494	4005.65268862557	0	NA
CDK5RAP3	0	1925.18685964764	NA	5818.74842406476	1865.67515471588	NA	NA	NA
CDK6	0	NA	NA	NA	1404.16986959374	14701.3966488518	0	0
CDK7	1	1716.72528576871	NA	NA	1413.56793091206	NA	NA	1
CDK8	0	1029.25804503318	NA	NA	NA	NA	NA	0
CDK9	1	323.019862256652	1	1	344.182762289977	NA	NA	NA
CDKAL1	0	NA	NA	NA	156.698910852828	3884.0842793288	NA	NA
CDKL1	0	NA	NA	NA	NA	0	0	NA
CDKL2	0	NA	689.901499983598	0	128.202821871385	0	NA	0
CDKL3	0	442.334566433973	474.401882864126	NA	NA	922.011601654044	NA	NA
CDKL5	0	44.928602434363	92.143877916943	NA	28.7089488098185	0	0	NA
CDKN1A	0	NA	NA	NA	NA	NA	NA	NA
CDKN1B	NA	NA	NA	NA	5954.54986735236	NA	433676.928365435	NA
CDKN1C	NA	2098.03667280596	NA	NA	1021.37665334574	17796.757044191	NA	NA
CDKN2A	1	304.033018083248	NA	NA	268.684744366032	NA	NA	NA
CDKN2AIP	0	NA	4237.89445416019	NA	NA	NA	NA	NA
CDKN2AIPNL	NA	NA	NA	NA	184.467625288142	NA	27753.5322305584	0
CDKN2B	0	1235.93379400325	3502.6586621144	3207.80492616845	1068.99388612213	NA	46325.0140396229	NA
CDKN2B.AS1	NA	8.26480234562966	0	15.0749943890021	2.14881502734648	25.8907636373498	459.270909058602	24.5063449377802
CDKN2C	1	NA	NA	1	1185.21036284942	1	1	1
CDKN2D	NA	NA	NA	641.963968923759	149.676127097243	2511.80542597466	12956.947963736	NA
CDKN3	NA	NA	NA	NA	NA	NA	0	0
CDNF	0	NA	NA	NA	NA	NA	14960.490242848	NA
CDO1	NA	533.916451489286	NA	615.066015020775	483.115537061476	NA	NA	NA
CDON	0	0	NA	NA	2492.70993003581	0	NA	NA
CDPF1	0	748.788911817847	NA	NA	NA	NA	0	NA
CDR1	NA	0	NA	NA	8.58119516782129	113.55060420558	NA	0
CDR2L	0	NA	NA	4075.03985977746	NA	NA	57584.5275768311	0
CDRT1	NA	82.2688869624998	195.530825464927	0	38.9396882535569	NA	0	NA
CDRT15	NA	NA	462.622236979557	0	137.998569925621	0	NA	NA
CDRT15L2	0	12.4062067886881	0.451311116121144	0	9.351873516557	NA	0	0
CDS1	NA	2934.25004088108	NA	NA	1409.33873063509	NA	NA	0
CDS2	1	1	NA	NA	785.393086714237	NA	NA	NA
CDSN	NA	13903.89310502	14998.3143186362	NA	5874.86195256686	NA	NA	NA
CDT1	NA	480.254949848917	NA	1111.00551199691	232.208108594927	1835.03962448103	NA	NA
CDV3	1	5217.77281800648	NA	1	5698.28009666298	NA	1	1
CDX1	NA	NA	95.1415818185696	89.4642444894911	30.9119021161106	NA	651.991555864881	0
CDX2	NA	NA	20.5994097389424	0	12.4629224949665	0	NA	NA
CDX4	0	NA	NA	NA	22.1937092571347	NA	0	0
CDY1	0	84.4673976642047	0	NA	NA	NA	NA	0
CDYL	NA	NA	NA	NA	1301.89338166806	NA	NA	0
CDYL2	0	NA	NA	1367.15190483877	329.172084015394	NA	NA	NA
CEACAM1	0	NA	NA	0	270.742405098279	NA	NA	NA
CEACAM19	0	363.825694950071	NA	NA	465.133954924677	NA	NA	NA
CEACAM21	NA	NA	126.159005331706	108.829442394359	NA	229.871152256426	0	0
CEACAM3	1	1	1	NA	201.372716973029	NA	NA	NA
CEACAM4	0	NA	NA	240.171265343376	114.388950508881	NA	NA	0
CEACAM5	NA	198.606062972668	1	NA	189.998581459559	1	1	NA
CEACAM6	0	1140.36759064543	3849.55875982371	NA	NA	9489.86380935375	0	0
CEACAM7	NA	NA	0	NA	232.075019952198	NA	NA	NA
CEACAM8	0	NA	NA	50.3474637742334	8.04891829969214	76.573489721596	NA	0
CEBPA	NA	NA	0	NA	6123.7794735883	NA	NA	NA
CEBPA.AS1	NA	NA	1179.21582725729	NA	338.249692488818	NA	44103.5269371666	NA
CEBPB	1	11423.9021641679	1	1	13535.8714901032	1	NA	NA
CEBPD	NA	NA	NA	NA	5739.88719578842	NA	NA	0
CEBPE	NA	54.5705615381539	1	1	54.8093267069902	NA	1	NA
CEBPG	NA	2110.97832512	4418.27209522966	4341.4462599998	1152.86643794818	NA	NA	0
CEBPZ	0	NA	NA	NA	NA	NA	0	NA
CEBPZOS	NA	1134.79755172017	NA	NA	NA	NA	NA	NA
CECR1	NA	NA	0	NA	NA	0	NA	NA
CECR2	0	NA	NA	NA	NA	0	NA	0
CECR3	0	175.028868006889	250.149716456719	0	NA	0	NA	NA
CECR5	NA	NA	NA	NA	1851.17066399504	NA	0	0
CECR5.AS1	0	0	NA	0	35.5056062149366	NA	NA	0
CECR6	0	87.9103703052583	NA	199.834915074048	NA	0	0	0
CECR7	1	NA	NA	NA	77.4484015481528	1	NA	NA
CECR9	NA	101.643369687975	293.057659447304	336.750094104179	NA	NA	NA	NA
CEL	NA	NA	NA	120.596274833791	58.7806009815064	NA	0	NA
CELA1	NA	26.5247255728501	1	NA	35.8021403254828	1	NA	NA
CELA2B	0	NA	NA	NA	NA	NA	NA	NA
CELA3A	0	NA	NA	140.049416114137	43.0411372463943	NA	NA	NA
CELA3B	NA	NA	0	NA	121.570259909872	NA	0	NA
CELF1	NA	NA	NA	NA	7183.89300362006	NA	NA	NA
CELF2	0	9107.50794378634	NA	NA	5092.62888015678	NA	0	NA
CELF2.AS1	NA	134.479542147298	NA	NA	NA	NA	NA	NA
CELF3	0	NA	618.112820203277	NA	NA	NA	NA	0
CELF4	0	NA	NA	NA	NA	484.31499130221	4782.71051368898	0
CELF5	0	147.321547637036	0	0	46.7895005332804	144.64313901806	NA	NA
CELF6	0	198.006270610857	160.062571597384	0	87.9564307941204	0	0	NA
CELP	NA	5.7719427879128	1	1	7.43963857848298	1	1	NA
CELSR1	0	NA	NA	3070.8978770547	599.522210385943	NA	0	0
CELSR2	0	NA	NA	NA	3327.6782819631	NA	0	0
CELSR3	NA	NA	NA	926.145292794819	127.842661180248	NA	0	0
CELSR3.AS1	NA	NA	0	0	NA	70.1855848493749	914.309435866846	0
CEMIP	0	1051.92240139331	NA	NA	NA	NA	NA	NA
CEMP1	0	NA	0	NA	33.1593014443238	NA	2701.31666704729	0
CEND1	0	NA	0	NA	200.871320436981	0	15628.3966862706	NA
CENPA	NA	270.993774936924	326.732930906041	247.669502235	269.904482959902	1	NA	1
CENPB	0	NA	NA	NA	593.740851326622	NA	0	0
CENPBD1	NA	1	NA	1	492.267065819806	NA	NA	1
CENPBD1P1	NA	888.426385659064	1	1	1277.45455416084	NA	NA	NA
CENPC	NA	NA	1315.0419104767	0	320.821678270617	4408.76431544868	NA	0
CENPE	0	NA	346.631950324386	NA	136.768625585237	NA	NA	NA
CENPF	0	NA	1659.82422801081	2265.90089491075	NA	NA	NA	NA
CENPH	0	NA	0	NA	227.672508885279	0	0	0
CENPI	NA	NA	0	568.446924580185	178.730438899759	NA	NA	0
CENPJ	NA	NA	0	1208.67601154248	332.231625363622	NA	NA	NA
CENPK	NA	190.83134370501	529.971419991013	NA	165.520318706985	653.184368758451	4987.64102678463	NA
CENPL	NA	227.626619714346	NA	NA	238.515176914452	NA	NA	NA
CENPM	NA	401.239138532663	672.540799628584	601.321454731113	253.292254811579	NA	NA	NA
CENPN	0	NA	NA	NA	NA	NA	32065.7806341921	0
CENPO	1	130.491086611124	NA	1	129.088685901648	NA	1	1
CENPQ	NA	NA	NA	NA	178.288307723014	NA	0	0
CENPT	0	NA	0	1239.80717416778	379.663496480224	0	0	0
CENPU	0	NA	NA	NA	NA	NA	NA	0
CENPV	NA	NA	NA	NA	NA	NA	0	0
CENPW	NA	1265.13212377546	1	NA	734.354751204067	NA	1	1
CEP104	0	394.432682945211	NA	NA	406.657947424964	0	NA	NA
CEP112	NA	NA	NA	920.135874668423	NA	NA	NA	0
CEP120	NA	NA	NA	2372.7412331485	642.932130824337	NA	NA	NA
CEP128	NA	170.669819195803	NA	NA	151.273778749702	1	1	NA
CEP131	0	103.821408993851	NA	NA	141.109861157628	NA	4968.85292196846	NA
CEP135	0	569.363723905246	NA	711.760656594026	141.310364129093	NA	NA	NA
CEP152	NA	620.134113922135	NA	NA	NA	2885.68133544791	0	0
CEP162	0	NA	0	NA	207.049543584106	0	NA	0
CEP164	1	1493.63262853741	3296.85522168196	2382.9951225091	1712.23806451266	1	NA	1
CEP170B	NA	NA	NA	3735.21487816704	1332.34017946919	NA	NA	NA
CEP19	0	212.58216125669	NA	239.680677820933	NA	NA	NA	0
CEP192	NA	1	NA	NA	548.59991002466	NA	NA	NA
